region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
28,fixed_random_bfs,11406498895,512,40,472,746,2000,1976,1,0.050000000,10881.926500000,10853.205000000,10852.959000000,0.239000000,28.721500000,57443,9.350000000,8.359524028,26.120851008,127.635019406,1.048973920,53.802884279,1.000000000
29,fixed_random_bfs,1251033242,512,48,464,983,2000,1976,12,0.600000000,10881.926500000,10843.195500000,10840.779000000,2.409500000,38.731000000,77462,13.900000000,8.359524028,30.995002999,150.729646901,1.193331599,63.919063490,1.000000000
30,fixed_random_bfs,1436602798,512,37,475,611,2000,1976,1,0.050000000,10881.926500000,10865.025500000,10864.795500000,0.223000000,16.901000000,33802,6.650000000,8.359524028,30.874352290,149.036383848,0.871481528,63.721548318,1.000000000
31,fixed_random_bfs,4753112735,512,17,495,272,2000,1976,0,0.000000000,10881.926500000,10880.932500000,10880.925500000,0.000000000,0.994000000,1988,0.550000000,8.359524028,24.008668485,113.871010501,1.145716945,49.375573237,1.000000000
32,fixed_random_bfs,1324799773,512,18,494,306,2000,1976,0,0.000000000,10881.926500000,10881.460000000,10881.453000000,0.000000000,0.466500000,933,0.200000000,8.359524028,22.618507826,111.365601703,1.160249787,46.462919482,1.000000000
33,fixed_random_bfs,3250683230,512,34,478,735,2000,1976,43,2.150000000,10881.926500000,10804.793500000,10794.386500000,10.400000000,77.133000000,154266,31.400000000,8.359524028,26.288640722,127.987034447,1.442487133,54.120363643,1.000000000
34,fixed_random_bfs,1321499596,512,30,482,870,2000,1976,1,0.050000000,10881.926500000,10875.404000000,10875.141000000,0.256000000,6.522500000,13045,2.300000000,8.359524028,23.496085768,112.671162153,1.100552260,48.258236089,1.000000000
35,fixed_random_bfs,278725753,512,29,483,187,2000,1976,0,0.000000000,10881.926500000,10874.933000000,10874.926000000,0.000000000,6.993500000,13987,6.700000000,8.359524028,26.455503096,128.178237204,1.423985034,54.488003210,1.000000000
36,fixed_random_bfs,1322203518,512,15,497,146,2000,1976,0,0.000000000,10881.926500000,10877.999000000,10877.992000000,0.000000000,3.927500000,7855,2.350000000,8.359524028,30.299161307,145.385199751,1.250104341,62.493282357,1.000000000
37,fixed_random_bfs,1131291352,512,32,480,494,2000,1976,8,0.400000000,10881.926500000,10813.757500000,10812.121000000,1.629500000,68.169000000,136338,43.000000000,8.359524028,26.493541460,128.672315201,1.454428595,54.548648762,1.000000000
38,fixed_random_bfs,7114167921,512,35,477,491,2000,1976,2,0.100000000,10881.926500000,10852.462500000,10852.044000000,0.411500000,29.464000000,58928,9.450000000,8.359524028,26.364379218,128.128997395,1.523064444,54.297989109,1.000000000
39,fixed_random_bfs,1548079325,512,25,487,268,2000,1976,11,0.550000000,10881.926500000,10830.074500000,10827.579500000,2.488000000,51.852000000,103704,18.500000000,8.359524028,26.217294400,126.742269098,1.545080450,53.995308886,1.000000000
40,fixed_random_bfs,6595210390,512,16,496,240,2000,1976,0,0.000000000,10881.926500000,10879.128500000,10879.121500000,0.000000000,2.798000000,5596,1.000000000,8.359524028,26.757969314,129.958968796,1.519382748,55.085577243,1.000000000
41,fixed_random_bfs,1392657799,512,16,496,211,2000,1976,0,0.000000000,10881.926500000,10878.923000000,10878.916000000,0.000000000,3.003500000,6007,1.150000000,8.359524028,22.180812365,108.226804402,1.136983493,45.553623142,1.000000000
42,fixed_random_bfs,292599454,512,21,491,172,2000,1976,3,0.150000000,10881.926500000,10874.092000000,10873.620500000,0.464500000,7.834500000,15669,3.500000000,8.359524028,26.774199699,130.711379550,1.443721933,55.102697776,1.000000000
43,fixed_random_bfs,2689537161,512,39,473,392,2000,1976,78,3.900000000,10881.926500000,10759.685500000,10743.416500000,16.262000000,122.241000000,244482,52.100000000,8.359524028,21.131028284,101.745929803,1.086096849,43.365715157,1.000000000
44,fixed_random_bfs,4720708097,512,43,469,437,2000,1976,15,0.750000000,10881.926500000,10799.095500000,10796.847500000,2.241000000,82.831000000,165662,35.550000000,8.359524028,26.773700948,130.692986003,1.432487596,55.094096113,1.000000000
45,fixed_random_bfs,1801521181,512,37,475,345,2000,1976,6,0.300000000,10881.926500000,10833.155500000,10832.347500000,0.801000000,48.771000000,97542,17.300000000,8.359524028,31.371837490,150.463415849,1.498677456,64.689246730,1.000000000
46,fixed_random_bfs,1642560348,512,32,480,901,2000,1976,0,0.000000000,10881.926500000,10876.393000000,10876.386000000,0.000000000,5.533500000,11067,1.950000000,8.359524028,27.912394208,132.676174150,1.564079606,57.504240906,1.000000000
47,fixed_random_bfs,1548076551,512,23,489,249,2000,1976,1,0.050000000,10881.926500000,10865.990000000,10865.746500000,0.236500000,15.936500000,31873,6.000000000,8.359524028,31.215966568,152.589103045,1.553390051,64.367531008,1.000000000
48,fixed_random_bfs,7856254144,512,27,485,219,2000,1976,3,0.150000000,10881.926500000,10840.594000000,10840.151000000,0.436000000,41.332500000,82665,14.600000000,8.359524028,22.386095026,108.100312200,0.831728259,45.973016357,1.000000000
49,fixed_random_bfs,1550572190,512,22,490,253,2000,1976,2,0.100000000,10881.926500000,10876.894000000,10876.426000000,0.461000000,5.032500000,10065,1.250000000,8.359524028,23.720856745,110.362334299,0.916446198,48.737741714,1.000000000
50,fixed_random_bfs,283317561,512,23,489,382,2000,1976,1,0.050000000,10881.926500000,10859.271000000,10859.016500000,0.247500000,22.655500000,45311,9.000000000,8.359524028,26.003849056,129.160097252,1.091350272,53.530072867,1.000000000
51,fixed_random_bfs,4955227540,512,33,479,436,2000,1976,1,0.050000000,10881.926500000,10852.413000000,10852.194000000,0.212000000,29.513500000,59027,9.500000000,8.359524028,27.854908804,138.417151852,0.801027707,57.378204126,1.000000000
52,fixed_random_bfs,2264487487,512,28,484,603,2000,1976,1,0.050000000,10881.926500000,10852.638500000,10852.379500000,0.252000000,29.288000000,58576,6.650000000,8.359524028,22.669780873,111.284787245,0.852611575,46.566043109,1.000000000
53,fixed_random_bfs,474728395,512,50,462,790,2000,1976,87,4.350000000,10881.926500000,10752.966000000,10735.061500000,17.897500000,128.960500000,257921,55.000000000,8.359524028,26.477488493,127.347154001,1.093716744,54.480721435,1.000000000
54,fixed_random_bfs,5640218854,512,24,488,125,2000,1976,2,0.100000000,10881.926500000,10847.327000000,10846.989000000,0.331000000,34.599500000,69199,14.050000000,8.359524028,26.734491288,130.541099154,1.102825420,55.056481773,1.000000000
55,fixed_random_bfs,1328157992,512,21,491,326,2000,1976,2,0.100000000,10881.926500000,10874.460000000,10873.954000000,0.499000000,7.466500000,14933,4.150000000,8.359524028,26.999712156,127.889446551,1.123241730,55.605722239,1.000000000
56,fixed_random_bfs,5230804046,512,33,479,563,2000,1976,3,0.150000000,10881.926500000,10846.836000000,10846.152500000,0.676500000,35.090500000,70181,16.750000000,8.359524028,26.552335888,128.678813352,1.101864441,54.672903023,1.000000000
57,fixed_random_bfs,11380488696,512,26,486,244,2000,1976,83,4.150000000,10881.926500000,10785.441000000,10766.504000000,18.930000000,96.485500000,192971,34.500000000,8.359524028,26.766802006,131.327880052,1.084316075,55.046542018,1.000000000
58,fixed_random_bfs,1587092665,512,19,493,187,2000,1976,0,0.000000000,10881.926500000,10878.005000000,10877.998000000,0.000000000,3.921500000,7843,1.100000000,8.359524028,26.629019191,128.662586203,1.177260638,54.847492699,1.000000000
59,fixed_random_bfs,6340099264,512,41,471,691,2000,1976,11,0.550000000,10881.926500000,10795.767000000,10793.668000000,2.092000000,86.159500000,172319,29.550000000,8.359524028,26.832884440,130.222111351,1.112294551,55.225734443,1.000000000
60,fixed_random_bfs,12463880315,512,34,478,534,2000,1976,2,0.100000000,10881.926500000,10858.815500000,10858.355500000,0.453000000,23.111000000,46222,6.700000000,8.359524028,26.628565053,129.709948851,1.087273140,54.833877144,1.000000000
61,fixed_random_bfs,1361251984,512,16,496,86,2000,1976,0,0.000000000,10881.926500000,10859.662000000,10859.655000000,0.000000000,22.264500000,44529,6.000000000,8.359524028,27.084878475,131.409943597,0.806642751,55.823957195,1.000000000
62,fixed_random_bfs,5773611651,512,36,476,739,2000,1976,0,0.000000000,10881.926500000,10880.109500000,10880.102500000,0.000000000,1.817000000,3634,0.500000000,8.359524028,31.476748091,153.853825445,1.150585496,64.917196699,1.000000000
63,fixed_random_bfs,4685552133,512,23,489,161,2000,1976,6,0.300000000,10881.926500000,10797.654000000,10796.541000000,1.106000000,84.272500000,168545,32.250000000,8.359524028,31.000320309,150.763901798,1.155673492,63.955388492,1.000000000
64,fixed_random_bfs,10300962373,512,18,494,306,2000,1976,0,0.000000000,10881.926500000,10879.108500000,10879.101500000,0.000000000,2.818000000,5636,1.050000000,8.359524028,22.728182081,108.077707452,1.166700171,46.691766709,1.000000000
65,fixed_random_bfs,13370114785,512,27,485,278,2000,1976,0,0.000000000,10881.926500000,10873.364000000,10873.357000000,0.000000000,8.562500000,17125,2.350000000,8.359524028,29.674597568,140.506663054,1.250738182,61.169115972,1.000000000
66,fixed_random_bfs,1784085866,512,42,470,623,2000,1976,19,0.950000000,10881.926500000,10819.367000000,10815.986000000,3.374000000,62.559500000,125119,24.300000000,8.359524028,23.501341578,113.098421248,1.533714037,48.268341019,1.000000000
67,fixed_random_bfs,10140383897,512,31,481,644,2000,1976,1,0.050000000,10881.926500000,10879.239000000,10878.980500000,0.251500000,2.687500000,5375,0.800000000,8.359524028,22.439647268,108.907281453,1.128670351,46.105979317,1.000000000
68,fixed_random_bfs,10083541091,512,33,479,605,2000,1976,9,0.450000000,10881.926500000,10805.468000000,10804.297500000,1.163500000,76.458500000,152917,27.100000000,8.359524028,26.794558490,128.480071097,1.467308248,55.185371160,1.000000000
69,fixed_random_bfs,4695412324,512,36,476,597,2000,1976,33,1.650000000,10881.926500000,10795.680000000,10788.739000000,6.934000000,86.246500000,172493,32.450000000,8.359524028,27.448027962,130.838168300,1.496471992,56.475818481,1.000000000
70,fixed_random_bfs,293055528,512,17,495,89,2000,1976,0,0.000000000,10881.926500000,10878.466500000,10878.459500000,0.000000000,3.460000000,6920,3.200000000,8.359524028,27.367336315,131.303198597,1.504961375,56.360315610,1.000000000
71,fixed_random_bfs,10781372129,512,32,480,478,2000,1976,3,0.150000000,10881.926500000,10876.539000000,10876.057000000,0.475000000,5.387500000,10775,1.900000000,8.359524028,27.382371026,133.942575750,1.537088010,56.373103631,1.000000000
72,fixed_random_bfs,343634630,512,37,475,497,2000,1976,76,3.800000000,10881.926500000,10778.119000000,10760.860000000,17.252000000,103.807500000,207615,46.900000000,8.359524028,22.318149027,106.920974748,1.170267352,45.825975097,1.000000000
73,fixed_random_bfs,4758581357,512,30,482,537,2000,1976,16,0.800000000,10881.926500000,10814.876000000,10811.679000000,3.190000000,67.050500000,134101,23.400000000,8.359524028,28.155161028,134.982665201,1.522750382,57.976337942,1.000000000
74,fixed_random_bfs,1436856906,512,31,481,339,2000,1976,3,0.150000000,10881.926500000,10868.641000000,10868.164000000,0.470000000,13.285500000,26571,4.800000000,8.359524028,26.833459068,128.301963696,1.484417895,55.262396458,1.000000000
75,fixed_random_bfs,4421109825,512,21,491,362,2000,1976,0,0.000000000,10881.926500000,10847.419500000,10847.412500000,0.000000000,34.507000000,69014,12.400000000,8.359524028,27.612040173,132.665520251,1.469839140,56.873897754,1.000000000
76,fixed_random_bfs,10893592960,512,34,478,473,2000,1976,24,1.200000000,10881.926500000,10790.926000000,10785.332500000,5.586500000,91.000500000,182001,28.050000000,8.359524028,27.050233845,130.921574001,1.468817607,55.704369244,1.000000000
77,fixed_random_bfs,299611722,512,49,463,888,2000,1976,95,4.750000000,10881.926500000,10756.414000000,10738.260500000,18.146500000,125.512500000,251025,56.000000000,8.359524028,27.176812445,129.733803900,0.997480478,55.912344644,1.000000000
78,fixed_random_bfs,9731026658,512,17,495,65,2000,1976,0,0.000000000,10881.926500000,10854.694500000,10854.687500000,0.000000000,27.232000000,54464,6.550000000,8.359524028,30.321036913,146.651106499,1.521069322,62.539265933,1.000000000
79,fixed_random_bfs,3921241192,512,27,485,387,2000,1976,0,0.000000000,10881.926500000,10856.031000000,10856.024000000,0.000000000,25.895500000,51791,7.100000000,8.359524028,29.196790225,139.225586598,1.537403091,60.101550559,1.000000000
80,fixed_random_bfs,13152754483,512,42,470,659,2000,1976,17,0.850000000,10881.926500000,10788.929000000,10786.697000000,2.225000000,92.997500000,185995,41.850000000,8.359524028,28.004964431,135.827729147,0.943249758,57.669756669,1.000000000
81,fixed_random_bfs,1551005126,512,23,489,463,2000,1976,2,0.100000000,10881.926500000,10865.633000000,10865.119000000,0.507000000,16.293500000,32587,5.500000000,8.359524028,26.467064670,124.474149900,0.892245476,54.518962006,1.000000000
82,fixed_random_bfs,1236473152,512,38,474,340,2000,1976,29,1.450000000,10881.926500000,10762.509500000,10757.713500000,4.789000000,119.417000000,238834,48.100000000,8.359524028,29.847070391,148.936783996,1.571868959,61.528768839,1.000000000
83,fixed_random_bfs,12030930241,512,16,496,87,2000,1976,0,0.000000000,10881.926500000,10870.878500000,10870.871500000,0.000000000,11.048000000,22096,3.900000000,8.359524028,30.244027189,146.836294651,1.354821208,62.421157897,1.000000000
84,fixed_random_bfs,9038898395,512,51,461,400,2000,1976,129,6.450000000,10881.926500000,10752.363500000,10736.937000000,15.419500000,129.563000000,259126,47.450000000,8.359524028,28.787935352,139.075701498,1.180155193,59.251782406,1.000000000
85,fixed_random_bfs,1147305554,512,26,486,199,2000,1976,3,0.150000000,10881.926500000,10855.971500000,10855.360000000,0.604500000,25.955000000,51910,8.400000000,8.359524028,29.023939814,139.008674645,1.125780970,59.834387904,1.000000000
86,fixed_random_bfs,12291327666,512,30,482,287,2000,1976,2,0.100000000,10881.926500000,10849.008000000,10848.549000000,0.452000000,32.918500000,65837,10.050000000,8.359524028,30.026178872,143.142554152,1.227668404,61.943112998,1.000000000
87,fixed_random_bfs,1327641343,512,21,491,161,2000,1976,2,0.100000000,10881.926500000,10875.361000000,10874.898000000,0.456000000,6.565500000,13131,2.900000000,8.359524028,27.690405061,137.675131198,0.960586829,57.081907625,1.000000000
88,fixed_random_bfs,1194795154,512,30,482,760,2000,1976,2,0.100000000,10881.926500000,10879.591000000,10879.098000000,0.486000000,2.335500000,4671,0.700000000,8.359524028,27.859039874,136.316365999,1.206542505,57.392766627,1.000000000
89,fixed_random_bfs,5869817045,512,34,478,187,2000,1976,7,0.350000000,10881.926500000,10831.260000000,10830.840000000,0.413000000,50.666500000,101333,17.600000000,8.359524028,28.158284219,137.649711752,1.174323873,57.992540316,1.000000000
90,fixed_random_bfs,292621872,512,25,487,193,2000,1976,3,0.150000000,10881.926500000,10874.016000000,10873.593500000,0.415500000,7.910500000,15821,3.550000000,8.359524028,28.703447032,143.413201847,1.233962632,59.124236766,1.000000000
91,fixed_random_bfs,8126762080,512,21,491,193,2000,1976,7,0.350000000,10881.926500000,10836.222500000,10835.319000000,0.896500000,45.704000000,91408,15.600000000,8.359524028,27.795884678,134.261451802,1.157898032,57.254680704,1.000000000
92,fixed_random_bfs,4468057768,512,32,480,431,2000,1976,2,0.100000000,10881.926500000,10861.921500000,10861.477500000,0.437000000,20.005000000,40010,7.750000000,8.359524028,28.267082878,136.361190851,1.180023555,58.233107110,1.000000000
93,fixed_random_bfs,7678759569,512,28,484,556,2000,1976,2,0.100000000,10881.926500000,10872.887000000,10872.396500000,0.483500000,9.039500000,18079,3.000000000,8.359524028,29.457787122,140.255797646,1.244551433,60.722782614,1.000000000
94,fixed_random_bfs,479512737,512,20,492,207,2000,1976,14,0.700000000,10881.926500000,10787.270500000,10784.176000000,3.087500000,94.656000000,189312,26.600000000,8.359524028,27.771590944,134.784123503,1.306618825,57.216312022,1.000000000
95,fixed_random_bfs,12469475530,512,33,479,160,2000,1976,0,0.000000000,10881.926500000,10872.772500000,10872.765500000,0.000000000,9.154000000,18308,5.350000000,8.359524028,28.396047027,134.674673302,1.468317190,58.498430759,1.000000000
96,fixed_random_bfs,263571647,512,33,479,591,2000,1976,1,0.050000000,10881.926500000,10878.450500000,10878.275000000,0.168500000,3.476000000,6952,1.950000000,8.359524028,27.944563751,134.448162553,1.151952841,57.494046451,1.000000000
97,fixed_random_bfs,4494941197,512,37,475,770,2000,1976,2,0.100000000,10881.926500000,10827.835000000,10827.332000000,0.496000000,54.091500000,108183,15.250000000,8.359524028,24.666977712,119.579931300,1.620461179,50.731847495,1.000000000
98,fixed_random_bfs,690429375,512,35,477,904,2000,1976,1,0.050000000,10881.926500000,10852.578000000,10852.325000000,0.246000000,29.348500000,58697,7.000000000,8.359524028,27.019908307,128.695479804,1.215159483,55.649442571,1.000000000
99,fixed_random_bfs,4567051360,512,26,486,256,2000,1976,31,1.550000000,10881.926500000,10818.981500000,10812.633500000,6.341000000,62.945000000,125890,20.100000000,8.359524028,22.739983555,105.812493598,1.605792017,46.700548223,1.000000000
100,fixed_random_bfs,10287403210,512,23,489,117,2000,1976,2,0.100000000,10881.926500000,10862.904000000,10862.499000000,0.398000000,19.022500000,38045,5.700000000,8.359524028,26.776104401,129.473510048,1.525312422,55.138863605,1.000000000
101,fixed_random_bfs,1142607204,512,27,485,431,2000,1976,1,0.050000000,10881.926500000,10858.560500000,10858.307500000,0.246000000,23.366000000,46732,6.300000000,8.359524028,26.850921676,130.357536955,1.484870359,55.306530648,1.000000000
102,fixed_random_bfs,13607352237,512,9,503,72,2000,1976,0,0.000000000,10881.926500000,10881.177500000,10881.170500000,0.000000000,0.749000000,1498,0.150000000,8.359524028,22.657403529,108.162273405,1.163112613,46.565417466,1.000000000
103,fixed_random_bfs,4537191947,512,34,478,817,2000,1976,1,0.050000000,10881.926500000,10873.385500000,10873.129000000,0.249500000,8.541000000,17082,3.250000000,8.359524028,26.849440061,133.458113654,1.525811729,55.296207329,1.000000000
104,fixed_random_bfs,6094371885,512,33,479,187,2000,1976,3,0.150000000,10881.926500000,10854.097000000,10853.722000000,0.368000000,27.829500000,55659,8.300000000,8.359524028,30.200946489,150.539545399,1.587182810,62.245311011,1.000000000
105,fixed_random_bfs,3521762542,512,28,484,61,2000,1976,1,0.050000000,10881.926500000,10861.447000000,10861.336500000,0.103500000,20.479500000,40959,20.600000000,8.359524028,26.572500880,128.034215053,1.473573521,54.703003693,1.000000000
106,fixed_random_bfs,12620869964,512,21,491,157,2000,1976,1,0.050000000,10881.926500000,10877.424500000,10877.203500000,0.214000000,4.502000000,9004,1.450000000,8.359524028,26.095080932,128.965384248,1.156287680,53.705700972,1.000000000
107,fixed_random_bfs,447872455,512,26,486,355,2000,1976,21,1.050000000,10881.926500000,10826.647500000,10823.347500000,3.293000000,55.279000000,110558,19.200000000,8.359524028,27.049691527,131.174446751,1.506236176,55.694323348,1.000000000
108,fixed_random_bfs,3693344689,512,27,485,115,2000,1976,3,0.150000000,10881.926500000,10838.554500000,10838.241000000,0.306500000,43.372000000,86744,25.150000000,8.359524028,29.139759890,138.323760100,1.509805824,60.020683462,1.000000000
109,fixed_random_bfs,11051941885,512,36,476,523,2000,1976,1,0.050000000,10881.926500000,10857.406000000,10857.179000000,0.220000000,24.520500000,49041,7.800000000,8.359524028,29.124951168,140.446147147,1.168225030,60.076276298,1.000000000
110,fixed_random_bfs,1199489266,512,29,483,513,2000,1976,0,0.000000000,10881.926500000,10865.608000000,10865.601000000,0.000000000,16.318500000,32637,6.400000000,8.359524028,27.519925455,133.306186998,1.476574317,56.702410593,1.000000000
111,fixed_random_bfs,1394057767,512,31,481,656,2000,1976,0,0.000000000,10881.926500000,10880.389500000,10880.382500000,0.000000000,1.537000000,3074,0.950000000,8.359524028,26.951234764,127.824682605,0.836781265,55.504344955,1.000000000
112,fixed_random_bfs,2880419782,512,28,484,135,2000,1976,1,0.050000000,10881.926500000,10838.939500000,10838.739500000,0.193000000,42.987000000,85974,13.700000000,8.359524028,29.346221707,135.086807000,1.502268388,60.464421922,1.000000000
113,fixed_random_bfs,4530718094,512,35,477,801,2000,1976,0,0.000000000,10881.926500000,10877.082000000,10877.075000000,0.000000000,4.844500000,9689,1.950000000,8.359524028,28.225887355,139.491612598,1.178612128,58.185786335,1.000000000
114,fixed_random_bfs,5342861433,512,29,483,246,2000,1976,8,0.400000000,10881.926500000,10842.499000000,10841.219500000,1.272500000,39.427500000,78855,13.450000000,8.359524028,25.499084197,122.297103598,0.812536041,52.451646283,1.000000000
